date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:45:51	1518/1518	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc811e-5ee%22	https://julienailsga.com/wp-content/uploads/2025/03/cropped-Julie-nails-in-alpharetta-ga-30004-logo-32x32.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/cropped-Julie-nails-in-alpharetta-ga-30004-logo-32x32.jpg	(from https://julienailsga.com/)
18:45:52	6621/6621	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc811e-19dd%22	https://julienailsga.com/wp-content/uploads/2025/03/cropped-Julie-nails-in-alpharetta-ga-30004-logo-192x192.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/cropped-Julie-nails-in-alpharetta-ga-30004-logo-192x192.jpg	(from https://julienailsga.com/)
18:45:52	6279/6279	---MC-	200	added ('OK')	image/jpeg	etag:W/%2267dc811e-1887%22	https://julienailsga.com/wp-content/uploads/2025/03/cropped-Julie-nails-in-alpharetta-ga-30004-logo-180x180.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/cropped-Julie-nails-in-alpharetta-ga-30004-logo-180x180.jpg	(from https://julienailsga.com/)
18:45:52	38431/38431	---MC-	200	added ('OK')	image/jpeg	etag:W/%2264b64760-961f%22	https://julienailsga.com/wp-content/uploads/2023/07/bg-white1-1.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2023/07/bg-white1-1.jpg	(from https://julienailsga.com/)
18:45:53	881/881	---M-Z	200	added ('OK')	text/css	etag:W/%2268191d5a-371%22	https://julienailsga.com/wp-content/et-cache/73/et-core-unified-73.min.css?ver=1746476378	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/et-cache/73/et-core-unified-73.min6d0b.css	(from https://julienailsga.com/)
18:45:53	18431/18431	---M-Z	200	added ('OK')	text/css	etag:W/%2268191d5a-47ff%22	https://julienailsga.com/wp-content/et-cache/73/et-core-unified-tb-237468-tb-237470-deferred-73.min.css?ver=1746476378	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/et-cache/73/et-core-unified-tb-237468-tb-237470-deferred-73.min6d0b.css	(from https://julienailsga.com/)
18:45:54	52610/52610	---M--	200	added ('OK')	image/png	etag:W/%2267dc80d8-cd82%22	https://julienailsga.com/wp-content/uploads/2025/03/julie-nails-in-alpharetta-ga-30004-logo.png	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/julie-nails-in-alpharetta-ga-30004-logo.png	(from https://julienailsga.com/)
18:45:54	78489/78489	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc763b-13299%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-3.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-3.jpg	(from https://julienailsga.com/)
18:45:55	106551/106551	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc7676-1a037%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-4.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-4.jpg	(from https://julienailsga.com/)
18:45:56	254288/254288	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Jul%202025%2011:45:56%20GMT	https://julienailsga.com/gallery/	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/gallery	(from https://julienailsga.com/)
18:45:56	5657/5657	---M--	200	added ('OK')	image/png	etag:W/%2264b1043e-1619%22	https://julienailsga.com/wp-content/uploads/2023/07/icon10.png	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2023/07/icon10.png	(from https://julienailsga.com/)
18:45:56	159565/159565	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Jul%202025%2011:45:57%20GMT	https://atledpos.com/Bookings/Index/CAF81F7A	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/booking/index.html	(from https://julienailsga.com/)
18:45:57	204375/204375	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Jul%202025%2011:45:57%20GMT	https://julienailsga.com/services/	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/services	(from https://julienailsga.com/)
18:45:57	5588/5588	---M--	200	added ('OK')	image/png	etag:W/%2264b105c8-15d4%22	https://julienailsga.com/wp-content/uploads/2023/07/icon11.png	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2023/07/icon11.png	(from https://julienailsga.com/)
18:45:57	144864/144864	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Jul%202025%2011:45:57%20GMT	https://julienailsga.com/contact-us/	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/contact-us	(from https://julienailsga.com/)
18:45:57	171535/171535	---MC-	200	added ('OK')	image/jpeg	etag:W/%2267dc769a-29e0f%22	https://julienailsga.com/wp-content/uploads/2025/03/aboutUs1.webp	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/aboutUs1.webp	(from https://julienailsga.com/)
18:45:57	28428/28428	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc76be-6f0c%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-5.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-5.jpg	(from https://julienailsga.com/)
18:45:57	4419/4419	---M--	200	added ('OK')	image/png	etag:W/%2264b6042a-1143%22	https://julienailsga.com/wp-content/uploads/2023/07/icon21-1.png	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2023/07/icon21-1.png	(from https://julienailsga.com/)
18:45:58	30804/30804	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc7722-7854%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-7.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-7.jpg	(from https://julienailsga.com/)
18:45:58	28744/28744	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc7750-7048%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-6.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-6.jpg	(from https://julienailsga.com/)
18:45:58	45223/45223	---MC-	200	added ('OK')	image/jpeg	etag:W/%2267dc7c4a-b0a7%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-1.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-home-1.jpg	(from https://julienailsga.com/)
18:46:00	71872/71872	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Jul%202025%2011:46:00%20GMT	https://julienailsga.com/nail%20salon%20near%20me%2030004	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/nail%20salon%20near%20me%2030004	(from https://julienailsga.com/)
18:46:00	87553/87553	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266608c63-15601%22	https://julienailsga.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://julienailsga.com/)
18:46:00	13577/13577	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266608c63-3509%22	https://julienailsga.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://julienailsga.com/)
18:46:01	140890/140890	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267d9aff1-2265a%22	https://julienailsga.com/wp-content/plugins/dg-divi-carousel/scripts/swiper.min.js?ver=3.0.0	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/plugins/dg-divi-carousel/scripts/swiper.min6e0e.js	(from https://julienailsga.com/)
18:46:02	274335/274335	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267454d7a-42f9f%22	https://julienailsga.com/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.4	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/themes/Divi/js/scripts.min41c1.js	(from https://julienailsga.com/)
18:46:02	3349/3349	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267454d7a-d15%22	https://julienailsga.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.4	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids41c1.js	(from https://julienailsga.com/)
18:46:02	52110/52110	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267d9aff1-cb8e%22	https://julienailsga.com/wp-content/plugins/dg-divi-carousel/scripts/frontend-bundle.min.js?ver=3.0.0	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/plugins/dg-divi-carousel/scripts/frontend-bundle.min6e0e.js	(from https://julienailsga.com/)
18:46:02	1343/1343	---M-Z	200	added ('OK')	application/javascript	etag:W/%2267454d7a-53f%22	https://julienailsga.com/wp-content/themes/Divi/core/admin/js/common.js?ver=4.27.4	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/themes/Divi/core/admin/js/common41c1.js	(from https://julienailsga.com/)
18:46:03	145857/145857	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264af7e58-239c1%22	https://julienailsga.com/wp-content/plugins/supreme-modules-pro-for-divi/public/js/swiper-bundle.min.js?ver=4.8.71	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/plugins/supreme-modules-pro-for-divi/public/js/swiper-bundle.min9bc2.js	(from https://julienailsga.com/)
18:46:03	3974/3974	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264af7e58-f86%22	https://julienailsga.com/wp-content/plugins/supreme-modules-pro-for-divi/includes/modules/CardCarousel/frontend.min.js?ver=4.8.71	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/plugins/supreme-modules-pro-for-divi/includes/modules/CardCarousel/frontend.min9bc2.js	(from https://julienailsga.com/)
18:46:03	3461/3461	---M--	200	added ('OK')	image/svg+xml	etag:%2267d9aff1-d85%22	https://julienailsga.com/wp-content/plugins/dg-divi-carousel/assets/img/icon_hover.svg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/plugins/dg-divi-carousel/assets/img/icon_hover.svg	(from https://julienailsga.com/wp-content/plugins/dg-divi-carousel/assets/css/dica-builder.css?ver=3.0.0)
18:46:04	3461/3461	---M--	200	added ('OK')	image/svg+xml	etag:%2267d9aff1-d85%22	https://julienailsga.com/wp-content/plugins/dg-divi-carousel/assets/img/icon.svg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/plugins/dg-divi-carousel/assets/img/icon.svg	(from https://julienailsga.com/wp-content/plugins/dg-divi-carousel/assets/css/dica-builder.css?ver=3.0.0)
18:46:05	151/151	---MCZ	200	added ('OK')	text/plain	date:Sun,%2020%20Jul%202025%2011:46:06%20GMT	http://julienailsga.com/robots.txt		(from https://julienailsga.com/)
18:46:06	45196/45196	---MC-	200	added ('OK')	image/jpeg	etag:W/%2264b60de8-b08c%22	https://julienailsga.com/wp-content/uploads/2023/07/banner45.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2023/07/banner45.jpg	(from https://julienailsga.com/wp-content/et-cache/73/et-core-unified-tb-237468-tb-237470-deferred-73.min.css?ver=1746476378)
18:46:06	10039/10039	---MCZ	200	added ('OK')	text/css	etag:W/%22681922f9-2737%22	https://julienailsga.com/wp-content/et-cache/75/et-divi-dynamic-tb-237468-tb-237470-75.css?ver=1746477817	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/et-cache/75/et-divi-dynamic-tb-237468-tb-237470-7595c2.css	(from https://julienailsga.com/services/)
18:46:07	97372/97372	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Jul%202025%2011:46:08%20GMT	https://julienailsga.com/wp-json/wp/v2/pages/75	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-json/wp/v2/pages/75.json	(from https://julienailsga.com/services/)
18:46:08	2372/2372	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Jul%202025%2011:46:09%20GMT	https://julienailsga.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjulienailsga.com%2Fservices%2F	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-json/oembed/1.0/embed4cf0.json	(from https://julienailsga.com/services/)
18:46:09	2567/2567	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Jul%202025%2011:46:09%20GMT	https://julienailsga.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjulienailsga.com%2Fservices%2F&format=xml	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-json/oembed/1.0/embed44be	(from https://julienailsga.com/services/)
18:46:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Jul%202025%2011:46:09%20GMT	https://julienailsga.com/?p=75	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/indexe839.html	(from https://julienailsga.com/services/)
18:46:09	50705/50705	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc7d57-c611%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-template.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-template.jpg	(from https://julienailsga.com/services/)
18:46:09	881/881	---M-Z	200	added ('OK')	text/css	etag:W/%2267dc8baa-371%22	https://julienailsga.com/wp-content/et-cache/75/et-core-unified-75.min.css?ver=1742506922	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/et-cache/75/et-core-unified-75.mina6a6.css	(from https://julienailsga.com/services/)
18:46:10	6448/6448	---M-Z	200	added ('OK')	text/css	etag:W/%22681922f9-1930%22	https://julienailsga.com/wp-content/et-cache/75/et-core-unified-tb-237468-tb-237470-deferred-75.min.css?ver=1746477817	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/et-cache/75/et-core-unified-tb-237468-tb-237470-deferred-75.min95c2.css	(from https://julienailsga.com/services/)
18:46:11	60439/60439	---MC-	200	added ('OK')	image/jpeg	etag:W/%2267dc7d8e-ec17%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-2.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-2.jpg	(from https://julienailsga.com/services/)
18:46:11	90673/90673	---MC-	200	added ('OK')	image/jpeg	etag:W/%2267dc7db1-16231%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-1.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-1.jpg	(from https://julienailsga.com/services/)
18:46:11	57482/57482	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc7ddd-e08a%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-3.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-3.jpg	(from https://julienailsga.com/services/)
18:46:11	58003/58003	---MC-	200	added ('OK')	image/jpeg	etag:W/%2267dc7e1b-e293%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-4.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-4.jpg	(from https://julienailsga.com/services/)
18:46:12	57225/57225	---MC-	200	added ('OK')	image/jpeg	etag:W/%2267dc7e3d-df89%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-6.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-6.jpg	(from https://julienailsga.com/services/)
18:46:12	57780/57780	---M--	200	added ('OK')	image/jpeg	etag:W/%2267dc7e68-e1b4%22	https://julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-5.jpg	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/uploads/2025/03/Julie-nails-in-alpharetta-ga-30004-services-5.jpg	(from https://julienailsga.com/services/)
18:46:14	71872/71872	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Jul%202025%2011:46:14%20GMT	https://julienailsga.com/services/nail%20salon%20near%20me%2030004	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/services/nail%20salon%20near%20me%2030004	(from https://julienailsga.com/services/)
18:46:15	47961/47961	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Jul%202025%2011:46:15%20GMT	https://julienailsga.com/wp-json/wp/v2/pages/274650	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-json/wp/v2/pages/274650.json	(from https://atledpos.com/Bookings/Index/CAF81F7A)
18:46:15	2365/2365	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Jul%202025%2011:46:16%20GMT	https://julienailsga.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjulienailsga.com%2Fbooking%2F	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-json/oembed/1.0/embed07c0.json	(from https://atledpos.com/Bookings/Index/CAF81F7A)
18:46:16	2560/2560	---M-Z	200	added ('OK')	text/xml	date:Sun,%2020%20Jul%202025%2011:46:17%20GMT	https://julienailsga.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjulienailsga.com%2Fbooking%2F&format=xml	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-json/oembed/1.0/embed08d8	(from https://atledpos.com/Bookings/Index/CAF81F7A)
18:46:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Jul%202025%2011:46:17%20GMT	https://julienailsga.com/?p=274650	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/index011c.html	(from https://atledpos.com/Bookings/Index/CAF81F7A)
18:46:16	881/881	---M-Z	200	added ('OK')	text/css	etag:W/%2267dc8efe-371%22	https://julienailsga.com/wp-content/et-cache/274650/et-core-unified-274650.min.css?ver=1742507774	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/et-cache/274650/et-core-unified-274650.min8392.css	(from https://atledpos.com/Bookings/Index/CAF81F7A)
18:46:16	3268/3268	---M-Z	200	added ('OK')	text/css	etag:W/%2268191f4a-cc4%22	https://julienailsga.com/wp-content/et-cache/274650/et-core-unified-tb-237468-tb-237470-deferred-274650.min.css?ver=1746476874	C:/My%20Web%20Sites/demojulienail2/julienailsga.com/wp-content/et-cache/274650/et-core-unified-tb-237468-tb-237470-deferred-274650.mina730.css	(from https://atledpos.com/Bookings/Index/CAF81F7A)
